Time_ini_ms,Time_fin_ms,sdnn,rmsdd,pnn50
1764939141.5194185,1764939144.9754183,0.09089114368298339,0.1354067945119315,0.0
1764939142.2214184,1764939145.6254184,0.09231034611569666,0.11533863186287951,0.0
1764939143.0654182,1764939146.3514183,0.0409536323175392,0.04184495190579781,0.0
1764939143.6814184,1764939146.9734185,0.039506961411891195,0.06454455825242625,0.0
1764939144.3314183,1764939147.5714183,0.0481663783151714,0.06558200972828036,0.0
1764939144.9754183,1764939148.2714183,0.0532465961353397,0.08302409288874478,0.0
1764939145.6254184,1764939148.9054184,0.05440588203494088,0.08085790004693046,0.0
1764939146.3514183,1764939149.5434184,0.03779947089576396,0.061951594006911116,0.0
1764939146.9734185,1764939150.1934183,0.036823905279036846,0.06107372593839482,0.0
1764939147.5714183,1764939150.8694184,0.0279069883720829,0.03602776706928713,0.0
1764939148.2714183,1764939151.4694183,0.02754632461871241,0.04065710270049177,0.0
1764939148.9054184,1764939152.2774184,0.0795411843009561,0.11164676439554927,0.0
1764939149.5434184,1764939152.9474185,0.07713105729858782,0.13111064030044756,0.0
1764939150.1934183,1764939153.5554183,0.08335946257024658,0.13409697983174743,0.0
1764939150.8694184,1764939154.2114184,0.08362296335337731,0.13082048769209972,0.0
1764939151.4694183,1764939154.8374183,0.07898607472206966,0.08076509146903461,0.0
1764939152.2774184,1764939155.4654183,0.0249559612117219,0.04198809355047071,0.0
1764939152.9474185,1764939156.0694184,0.020610676844797705,0.030757112998475042,0.0
1764939153.5554183,1764939156.7234185,0.021697926168188622,0.031543620591172446,0.0
1764939154.2114184,1764939157.3454185,0.017922053453777724,0.032031234756093374,0.0
1764939154.8374183,1764939157.9134183,0.03189357302028667,0.0418807831827538,0.0
1764939155.4654183,1764939158.5894184,0.042251627187620704,0.06727555276624722,0.0
1764939156.0694184,1764939159.3654184,0.07689733415404047,0.08000624975587396,0.0
1764939156.7234185,1764939160.0674183,0.07905188169802246,0.08668333173106532,0.0
1764939157.3454185,1764939160.7294183,0.07505464675820074,0.08476437931110194,0.0
1764939157.9134183,1764939161.3854184,0.04893669379920366,0.06540642170301905,0.0
1764939158.5894184,1764939161.9734185,0.06894345509182792,0.054166410255794925,0.0
1764939159.3654184,1764939162.6454184,0.041928510586490435,0.05769748694703484,0.0
1764939160.0674183,1764939163.2594182,0.03581619745313638,0.061400325732079146,0.0
1764939160.7294183,1764939163.8694184,0.03478505426187201,0.061359595826612635,0.0
1764939161.3854184,1764939164.4874184,0.031093407661451793,0.05123475382983516,0.0
1764939161.9734185,1764939165.0614183,0.03511125175781142,0.03667424164179687,0.0
1764939162.6454184,1764939165.7614183,0.04638103060518702,0.06688049042880877,0.0
1764939163.2594182,1764939166.3354185,0.05152863281709471,0.09185858696930062,0.0
1764939163.8694184,1764939167.0154183,0.05876393451768799,0.10597641246992819,0.0
1764939164.4874184,1764939167.5714183,0.06759585786126046,0.12079321172979132,0.0
1764939165.0614183,1764939168.2314184,0.06486909896091046,0.11543829520571526,0.0
1764939165.7614183,1764939168.8194184,0.054961804919430035,0.10321337122682069,0.0
1764939166.3354185,1764939169.4094183,0.05264218840437156,0.08857200460645481,0.0
1764939167.0154183,1764939169.9854183,0.03929376540879609,0.06363961030682742,0.0
1764939167.5714183,1764939170.5574183,0.03593327149037736,0.0367423461417831,0.0
1764939168.2314184,1764939171.0994184,0.01925616784304431,0.01670329308849155,0.0
1764939168.8194184,1764939171.7654183,0.04635946505298988,0.06420280367708193,0.0
1764939169.4094183,1764939172.6254184,0.1297582367327832,0.11611201488217784,0.0
1764939169.9854183,1764939173.5654182,0.17636893150438374,0.12279250791476867,0.0
1764939170.5574183,1764939174.2974184,0.15718142383881695,0.16021547990129334,0.0
1764939171.0994184,1764939175.0534184,0.10873453913086153,0.14821943192444262,0.0
1764939171.7654183,1764939175.7094183,0.11165661646315582,0.1227191916531558,0.0
1764939172.6254184,1764939176.4534183,0.10501809367913768,0.12408061895398127,0.0
1764939173.5654182,1764939177.1174183,0.04687003307018241,0.07861297602813211,0.0
1764939174.2974184,1764939177.7294183,0.06148821025204232,0.08192679659304423,0.0
1764939175.0534184,1764939178.3394184,0.054435282675833176,0.06490762667049935,0.0
1764939175.7094183,1764939178.9354184,0.06098524411689889,0.04822862220713452,0.0
1764939176.4534183,1764939179.5194185,0.030581039877682265,0.02760434748367527,0.0
1764939177.1174183,1764939180.0614183,0.028516661796217545,0.022956480566468943,0.0
1764939177.7294183,1764939180.7494183,0.05338539126014846,0.07651797174517633,0.0
1764939178.3394184,1764939181.3394184,0.05357238094390497,0.0905924941702865,0.0
1764939178.9354184,1764939182.1174183,0.09555521963763329,0.13041088911585028,0.0
1764939179.5194185,1764939182.8654184,0.10106037799253641,0.1295800910633572,0.0
1764939180.0614183,1764939183.6154184,0.07508128928033134,0.10706540057362605,0.0
1764939180.7494183,1764939184.3094184,0.07467261881035457,0.09922701245121045,0.0
1764939181.3394184,1764939185.0494184,0.030430248109387725,0.0392300904918527,0.0
1764939182.1174183,1764939185.7034183,0.042061859207598945,0.05624055476255464,0.0
1764939182.8654184,1764939186.2874184,0.06799117589805481,0.066234432133141,0.0
1764939183.6154184,1764939186.9314184,0.05825118024555766,0.06710439627923195,0.0
1764939184.3094184,1764939187.5634184,0.056632146348167205,0.06332456079595325,0.0
1764939185.0494184,1764939188.1674182,0.028996551519104914,0.04854894437575458,0.0
1764939185.7034183,1764939188.7634184,0.02513961017995553,0.03388214869219891,0.0
1764939186.2874184,1764939189.4214184,0.02629068276025589,0.03477067730143569,0.0
1764939186.9314184,1764939189.9654183,0.042792522711345295,0.06649812027420353,0.0
1764939187.5634184,1764939190.6474183,0.0544169091367889,0.09479978902932475,0.0
1764939188.1674182,1764939191.3174183,0.05839520528263005,0.09490521587354879,0.0
1764939188.7634184,1764939192.0574183,0.07147866814652687,0.09628603221654884,0.0
1764939189.4214184,1764939192.7914183,0.07895568377262456,0.07765951326144359,0.0
1764939189.9654183,1764939193.4194183,0.04674612283389742,0.06386704940738012,0.0
